date,revenue,transactions,avg_price,first_sale_hour,last_sale_hour,avg_sale_hour,year,month,day,dayofweek,quarter,week_of_year,is_weekend,is_month_start,is_month_end,month_sin,month_cos,dayofweek_sin,dayofweek_cos,transactions_lag_1,transactions_lag_7,transactions_lag_14,transactions_roll_3,transactions_roll_7,transactions_roll_30,transactions_vol_7,total_daily_transactions,total_daily_revenue,market_share_transactions,product_Americano,product_Americano with Milk,product_Cappuccino,product_Cocoa,product_Cortado,product_Espresso,product_Hot Chocolate,product_Latte,product,wx_temperature_2m,wx_precipitation,wx_cloudcover,is_holiday,dow,weekofyear,is_holiday_prev,is_holiday_next,dow_sin,dow_cos,totals_day_t1,share_day_t1,totals_day_roll_7,competitor_sum_t1
2024-05-04,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,4,5,2,18,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,1.1,0.755928946018455,0.0,0.0,0.0,True,False,False,False,False,False,False,False,Americano,,,,,5,18,0,0,-0.9749279121818236,-0.2225209339563146,3.0,0.0,4.571428571428571,3.0
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,27,1,3,35,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0,1.0,0.0,0.2857142857142857,0.4666666666666667,0.4879500364742663,2.0,60.74,0.0,False,False,False,True,False,False,False,False,Cocoa,30.1,0.0,85.0,False,1,35,0,0,0.7818314824680298,0.6234898018587336,10.0,0.0,9.142857142857142,10.0
2024-06-08,27.92,1.0,27.92,12.0,12.0,12.0,2024,6,8,5,2,23,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2.0,2.0,0.0,1.3333333333333333,1.1428571428571428,0.6666666666666666,1.0690449676496971,4.0,136.18,0.25,False,False,False,False,True,False,False,False,Cortado,17.75,10.8,50.0,False,5,23,0,0,-0.9749279121818236,-0.2225209339563146,10.0,0.2,9.428571428571429,8.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,10,4,1,2,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.36666666666666664,0.37796447300922714,6.0,199.86,0.0,False,False,False,False,False,True,False,False,Espresso,5.88,1.2000000000000002,100.0,False,4,2,0,0,-0.433883739117558,-0.9009688679024191,8.0,0.125,5.142857142857143,7.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,8,4,1,10,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0,,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5345224838248488,8.0,265.5,0.0,False,False,False,True,False,False,False,False,Cocoa,4.6375,0.0,0.0,True,4,10,1,1,-0.433883739117558,-0.9009688679024191,6.0,0.0,7.428571428571429,6.0
2024-03-21,30.0,1.0,30.0,19.0,19.0,19.0,2024,3,21,3,1,12,0,0,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0,1.0,1.0,1.0,0.8571428571428571,1.4,1.0690449676496978,6.0,205.2,0.1666666666666666,True,False,False,False,False,False,False,False,Americano,7.366666666666667,0.0,94.16666666666667,False,3,12,0,0,0.43388373911755823,-0.900968867902419,6.0,0.0,5.571428571428571,6.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,31,4,1,5,0,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.48795003647426655,10.0,333.1,0.0,False,False,False,False,False,True,False,False,Espresso,5.641666666666667,0.8,100.0,False,4,5,0,0,-0.433883739117558,-0.9009688679024191,9.0,0.0,6.285714285714286,9.0
2024-10-28,143.04,4.0,35.76,10.0,18.0,13.5,2024,10,28,0,4,44,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,2.0,7.0,5.0,2.6666666666666665,3.4285714285714284,3.7,2.0701966780270626,17.0,568.72,0.2352941176470588,False,False,False,False,False,False,False,True,Latte,12.722222222222221,0.0,49.22222222222222,False,0,44,0,0,0.0,1.0,5.0,0.4,13.857142857142858,3.0
2024-06-15,37.72,1.0,37.72,14.0,14.0,14.0,2024,6,15,5,2,24,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,2.0,3.0,0.3333333333333333,1.0,1.9,1.1547005383792506,8.0,262.56,0.125,False,False,True,False,False,False,False,False,Cappuccino,20.6375,0.2,39.5,False,5,24,0,0,-0.9749279121818236,-0.2225209339563146,5.0,0.0,7.285714285714286,5.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,19,1,1,12,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,6.0,219.9,0.0,False,False,False,True,False,False,False,False,Cocoa,3.5666666666666664,0.0,65.83333333333333,False,1,12,0,0,0.7818314824680298,0.6234898018587336,4.0,0.0,6.142857142857143,4.0
