date,product,h,y,yhat,yhat_p10,yhat_p90,model
2025-03-18,Cocoa,2,4.0,1.4659900141459878,-0.004586747183788619,3.15891786949656,lgbm_direct
2025-03-19,Cocoa,3,1.0,1.2569089657522141,0.522218995357191,2.5958921103614885,lgbm_direct
2025-03-20,Cocoa,4,1.0,2.5459583040823834,0.7359772236126567,3.033557024919443,lgbm_direct
2025-03-21,Cocoa,5,0.0,1.2937679019252772,0.06373493018237011,2.1200020727827096,lgbm_direct
2025-03-22,Cocoa,6,1.0,1.3334333084377867,0.0034041901265765193,2.0831259453227804,lgbm_direct
2025-03-23,Cocoa,7,2.0,0.995810696574205,0.004693039774758336,2.4399034672697906,lgbm_direct
2025-03-17,Cortado,1,0.0,0.33352325805472105,-0.0018483663745996785,0.9515266866028282,lgbm_direct
2025-03-18,Cortado,2,0.0,0.12599351367160602,2.4931750223334073e-06,0.5330948288557806,lgbm_direct
2025-03-19,Cortado,3,1.0,-0.20283389118743758,0.0001692526992938026,0.9718688028361128,lgbm_direct
2025-03-20,Cortado,4,1.0,0.2869682478635757,8.849324074248512e-05,1.0338459595703213,lgbm_direct
2025-03-21,Cortado,5,0.0,0.3343758733992737,-4.615350111057271e-05,0.8599792472990495,lgbm_direct
2025-03-22,Cortado,6,0.0,0.3653004314402911,-0.0011033628205495878,1.2489024543602973,lgbm_direct
2025-03-23,Cortado,7,0.0,0.3344039598354663,0.00010729156455366295,1.4969646497764622,lgbm_direct
2025-03-17,Espresso,1,0.0,0.25171291763607634,-0.0020972758986219633,0.6914878963743444,lgbm_direct
2025-03-18,Espresso,2,1.0,0.025948603275154712,0.0007014967102500699,0.8431659114483443,lgbm_direct
2025-03-19,Espresso,3,2.0,-0.22029550517641822,0.001048215354505313,1.1826225554870609,lgbm_direct
2025-03-20,Espresso,4,1.0,0.21257667320395385,-0.018344319102100506,0.9934092522596873,lgbm_direct
2025-03-21,Espresso,5,0.0,0.3775580825996449,0.003939125797356711,1.2164238482260838,lgbm_direct
2025-03-22,Espresso,6,1.0,1.1106404761833608,-0.002600227782966347,1.8444401441398663,lgbm_direct
2025-03-23,Espresso,7,0.0,0.41294674915396223,0.000546803219827726,0.966102517592626,lgbm_direct
2025-03-17,Hot Chocolate,1,0.0,1.463587560466904,-0.004772201875877223,2.829913322341335,lgbm_direct
2025-03-18,Hot Chocolate,2,2.0,0.6914113165037674,0.002504482036540372,2.1636041462852114,lgbm_direct
2025-03-19,Hot Chocolate,3,1.0,0.4347120395978083,-0.002510938139717177,2.5347267427610864,lgbm_direct
2025-03-20,Hot Chocolate,4,1.0,1.8600518800077601,0.005280537583987691,2.6360479549597287,lgbm_direct
2025-03-21,Hot Chocolate,5,1.0,1.049782515800689,0.09435410957618029,2.7302162888965014,lgbm_direct
2025-03-22,Hot Chocolate,6,1.0,1.4560780802356932,0.006177627895307301,2.4451115240499997,lgbm_direct
2025-03-23,Hot Chocolate,7,0.0,0.6579190742456272,0.002311574089889731,1.7573483631913027,lgbm_direct
2025-03-17,Latte,1,3.0,3.5461306120388305,1.1475763134749977,3.9947737851466774,lgbm_direct
2025-03-18,Latte,2,4.0,2.088191184400388,0.7839103201744502,3.6686948078876553,lgbm_direct
2025-03-19,Latte,3,3.0,1.7445905103364474,0.8163813611643912,3.1940666892655596,lgbm_direct
2025-03-20,Latte,4,1.0,3.735896937561269,1.0163054379997656,4.389460239323548,lgbm_direct
2025-03-21,Latte,5,6.0,2.77511528891223,0.15176968457570397,3.5182829688697503,lgbm_direct
2025-03-22,Latte,6,1.0,2.690181559794509,1.1173861107998073,4.5559263827363115,lgbm_direct
2025-03-23,Latte,7,2.0,2.377677494467743,0.313550481030442,2.964313836412029,lgbm_direct
